"x","y","z"
11.2727272727273,56.6666666666667,-3.4911653910581
11.3818181818182,56.6666666666667,-3.67133272710541
11.4909090909091,56.6666666666667,-3.85284730029573
11.6,56.6666666666667,-4.03560547700266
11.7090909090909,56.6666666666667,-4.21950362359981
11.8181818181818,56.6666666666667,-4.40443810646081
11.9272727272727,56.6666666666667,-4.59030529195928
12.0363636363636,56.6666666666667,-4.77700154646882
12.1454545454545,56.6666666666667,-4.96442323636305
12.2545454545455,56.6666666666667,-5.15246672801559
12.3636363636364,56.6666666666667,-5.34102838780005
12.4727272727273,56.6666666666667,-5.53000458209005
12.5818181818182,56.6666666666667,-5.7192916772592
12.6909090909091,56.6666666666667,-5.90878603968113
12.8,56.6666666666667,-6.09838403572944
2,68,0.910745655874955
2.10909090909091,68,0.643914263314892
2.21818181818182,68,0.380255342616899
2.32727272727273,68,0.122941365643051
2.43636363636364,68,-0.124855195744585
2.54545454545455,68,-0.359961869683932
2.65454545454545,68,-0.579206184312923
2.76363636363636,68,-0.779415667769485
2.87272727272727,68,-0.957417848191547
2.98181818181818,68,-1.11004025371704
3.09090909090909,68,-1.23411041248388
3.2,68,-1.32645585263001
3.30909090909091,68,-1.38390410229336
3.41818181818182,68,-1.40328268961184
3.52727272727273,68,-1.3814191427234
3.63636363636364,68,-1.31582657329878
3.74545454545455,68,-1.20922279050659
3.85454545454545,68,-1.06671340130166
3.96363636363636,68,-0.893416506871426
4.07272727272727,68,-0.694450208403355
4.18181818181818,68,-0.474932607084893
4.29090909090909,68,-0.239981804103494
4.4,68,0.00528409935338832
4.50909090909091,68,0.255747002098303
4.61818181818182,68,0.506288802943795
4.72727272727273,68,0.751791400702416
4.83636363636364,68,0.98713669418671
4.94545454545455,68,1.20720658220923
5.05454545454545,68,1.40688296358251
5.16363636363636,68,1.58126793377693
